filename,category,model,which MR is violated,manual check result,False Negative Reason
ILSVRC2012_val_00043970.JPEG,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin",mobilenet,MR-1,TP,
ILSVRC2012_val_00043999.JPEG,volleyball,mobilenet,MR-1,TP,
ILSVRC2012_val_00044004.JPEG,CD player,nasnet_large,MR-1,TP,
ILSVRC2012_val_00044079.JPEG,snorkel,nasnet_large,MR-1,FP,Uncertain
ILSVRC2012_val_00044157.JPEG,ping-pong ball,resnet101,MR-1,TP,
ILSVRC2012_val_00044157.JPEG,ping-pong ball,nasnet_large,MR-1,TP,
ILSVRC2012_val_00044225.JPEG,baseball,resnet101,MR-1,TP,
ILSVRC2012_val_00044259.JPEG,"cello, violoncello",nasnet_large,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00044266.JPEG,"racket, racquet",mobilenet,MR-1,TP,
ILSVRC2012_val_00044389.JPEG,"cliff, drop, drop-off",mobilenet,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00044394.JPEG,barbell,nasnet_large,MR-1,TP,
ILSVRC2012_val_00044470.JPEG,"ballpoint, ballpoint pen, ballpen, Biro",nasnet_large,MR-1,TP,
ILSVRC2012_val_00044560.JPEG,"mountain bike, all-terrain bike, off-roader",resnet101,MR-1,TP,
ILSVRC2012_val_00044608.JPEG,dough,nasnet_large,MR-1,TP,
ILSVRC2012_val_00044779.JPEG,pole,nasnet_large,MR-1,TP,
ILSVRC2012_val_00044783.JPEG,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",mobilenet,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00044808.JPEG,Band Aid,resnet101,MR-1,TP,
ILSVRC2012_val_00044826.JPEG,"diaper, nappy, napkin",resnet101,MR-1,TP,
ILSVRC2012_val_00044828.JPEG,whistle,mobilenet,MR-1,TP,
ILSVRC2012_val_00044829.JPEG,coral reef,nasnet_large,MR-1,TP,
ILSVRC2012_val_00044856.JPEG,"valley, vale",nasnet_large,MR-1,TP,
ILSVRC2012_val_00044861.JPEG,desk,resnet101,MR-1,TP,
ILSVRC2012_val_00044889.JPEG,alp,resnet101,MR-1,TP,
ILSVRC2012_val_00044889.JPEG,alp,mobilenet,MR-1,TP,
ILSVRC2012_val_00044911.JPEG,window shade,resnet101,MR-1,TP,
ILSVRC2012_val_00045034.JPEG,"hip, rose hip, rosehip",nasnet_large,MR-1,TP,
ILSVRC2012_val_00045108.JPEG,"wild boar, boar, Sus scrofa",resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00045127.JPEG,"three-toed sloth, ai, Bradypus tridactylus",nasnet_large,MR-1,TP,
ILSVRC2012_val_00045208.JPEG,"bakery, bakeshop, bakehouse",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00045208.JPEG,"bakery, bakeshop, bakehouse",nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00045208.JPEG,"bakery, bakeshop, bakehouse",resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00045215.JPEG,"buckeye, horse chestnut, conker",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00045377.JPEG,volleyball,mobilenet,MR-1,TP,
ILSVRC2012_val_00045419.JPEG,knot,nasnet_large,MR-1,TP,
ILSVRC2012_val_00045455.JPEG,croquet ball,nasnet_large,MR-1,TP,
ILSVRC2012_val_00045483.JPEG,"megalith, megalithic structure",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00045635.JPEG,steel drum,nasnet_large,MR-1,TP,
ILSVRC2012_val_00045643.JPEG,jacamar,nasnet_large,MR-1,TP,
ILSVRC2012_val_00045660.JPEG,"candle, taper, wax light",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00045695.JPEG,bell pepper,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00045754.JPEG,buckle,mobilenet,MR-1,FP,Uncertain
ILSVRC2012_val_00045823.JPEG,"swimming trunks, bathing trunks",nasnet_large,MR-1,TP,
ILSVRC2012_val_00045857.JPEG,black grouse,nasnet_large,MR-1,TP,
ILSVRC2012_val_00045862.JPEG,whistle,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00045882.JPEG,mitten,nasnet_large,MR-1,TP,
ILSVRC2012_val_00045885.JPEG,bassoon,nasnet_large,MR-1,TP,
ILSVRC2012_val_00045916.JPEG,speedboat,nasnet_large,MR-1,TP,
ILSVRC2012_val_00045962.JPEG,"disk brake, disc brake",resnet101,MR-1,TP,
ILSVRC2012_val_00046041.JPEG,"red-breasted merganser, Mergus serrator",resnet101,MR-1,TP,
ILSVRC2012_val_00046076.JPEG,"apiary, bee house",resnet101,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00046128.JPEG,"jinrikisha, ricksha, rickshaw",resnet101,MR-1,TP,
ILSVRC2012_val_00046203.JPEG,strawberry,resnet101,MR-1,TP,
ILSVRC2012_val_00046334.JPEG,rugby ball,mobilenet,MR-1,TP,
ILSVRC2012_val_00046347.JPEG,orange,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00046589.JPEG,chain,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00046622.JPEG,"lighter, light, igniter, ignitor",resnet101,MR-1,TP,
ILSVRC2012_val_00046652.JPEG,desk,nasnet_large,MR-1,TP,
ILSVRC2012_val_00046710.JPEG,coucal,resnet101,MR-1,TP,
ILSVRC2012_val_00046809.JPEG,scoreboard,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00046821.JPEG,fountain,resnet101,MR-1,TP,
ILSVRC2012_val_00046959.JPEG,"horizontal bar, high bar",mobilenet,MR-1,TP,
ILSVRC2012_val_00046962.JPEG,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus",mobilenet,MR-1,TP,
ILSVRC2012_val_00047029.JPEG,"goldfinch, Carduelis carduelis",resnet101,MR-1,TP,
ILSVRC2012_val_00047088.JPEG,ping-pong ball,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00047113.JPEG,jack-o'-lantern,nasnet_large,MR-1,TP,
ILSVRC2012_val_00047167.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",resnet101,MR-1,TP,
ILSVRC2012_val_00047245.JPEG,window screen,nasnet_large,MR-1,TP,
ILSVRC2012_val_00047248.JPEG,knot,resnet101,MR-1,TP,
ILSVRC2012_val_00047265.JPEG,"bathing cap, swimming cap",resnet101,MR-1,TP,
ILSVRC2012_val_00047346.JPEG,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",resnet101,MR-1,FP,Uncertain
ILSVRC2012_val_00047390.JPEG,dumbbell,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00047478.JPEG,"bow tie, bow-tie, bowtie",nasnet_large,MR-1,TP,
ILSVRC2012_val_00047565.JPEG,"seat belt, seatbelt",resnet101,MR-1,TP,
ILSVRC2012_val_00047610.JPEG,"tub, vat",resnet101,MR-1,TP,
ILSVRC2012_val_00047636.JPEG,"pot, flowerpot",resnet101,MR-1,TP,
ILSVRC2012_val_00047680.JPEG,volleyball,mobilenet,MR-1,TP,
ILSVRC2012_val_00047684.JPEG,"pot, flowerpot",nasnet_large,MR-1,TP,
ILSVRC2012_val_00047693.JPEG,"thatch, thatched roof",mobilenet,MR-1,TP,
ILSVRC2012_val_00047703.JPEG,ski,resnet101,MR-1,TP,
ILSVRC2012_val_00047715.JPEG,matchstick,resnet101,MR-1,TP,
ILSVRC2012_val_00047715.JPEG,matchstick,nasnet_large,MR-1,TP,
ILSVRC2012_val_00047937.JPEG,cauliflower,nasnet_large,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00047959.JPEG,steel drum,resnet101,MR-1,FP,Uncertain
ILSVRC2012_val_00047980.JPEG,"jackfruit, jak, jack",resnet101,MR-1,TP,
ILSVRC2012_val_00048010.JPEG,"bullet train, bullet",resnet101,MR-1,TP,
ILSVRC2012_val_00048074.JPEG,"horizontal bar, high bar",nasnet_large,MR-1,TP,
ILSVRC2012_val_00048088.JPEG,marmot,resnet101,MR-1,TP,
ILSVRC2012_val_00048127.JPEG,scoreboard,nasnet_large,MR-1,TP,
ILSVRC2012_val_00048150.JPEG,"bathing cap, swimming cap",nasnet_large,MR-1,TP,
ILSVRC2012_val_00048161.JPEG,space shuttle,mobilenet,MR-1,TP,
ILSVRC2012_val_00048249.JPEG,baseball,mobilenet,MR-1,TP,
ILSVRC2012_val_00048284.JPEG,basketball,mobilenet,MR-1,TP,
ILSVRC2012_val_00048352.JPEG,rugby ball,nasnet_large,MR-1,TP,
ILSVRC2012_val_00048404.JPEG,"streetcar, tram, tramcar, trolley, trolley car",nasnet_large,MR-1,TP,
ILSVRC2012_val_00048506.JPEG,"bullet train, bullet",mobilenet,MR-1,TP,
ILSVRC2012_val_00048798.JPEG,rapeseed,nasnet_large,MR-1,TP,
ILSVRC2012_val_00048809.JPEG,potter's wheel,mobilenet,MR-1,TP,
ILSVRC2012_val_00048844.JPEG,"pedestal, plinth, footstall",resnet101,MR-1,TP,
ILSVRC2012_val_00048867.JPEG,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",resnet101,MR-1,TP,
ILSVRC2012_val_00048869.JPEG,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",mobilenet,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00048886.JPEG,"confectionery, confectionary, candy store",mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00048962.JPEG,"lycaenid, lycaenid butterfly",resnet101,MR-1,TP,
ILSVRC2012_val_00048982.JPEG,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",resnet101,MR-1,TP,
ILSVRC2012_val_00049020.JPEG,jellyfish,resnet101,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00049020.JPEG,jellyfish,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00049038.JPEG,"diaper, nappy, napkin",nasnet_large,MR-1,TP,
ILSVRC2012_val_00049059.JPEG,"sandbar, sand bar",mobilenet,MR-1,TP,
ILSVRC2012_val_00049155.JPEG,"pedestal, plinth, footstall",mobilenet,MR-1,FP,Uncertain
ILSVRC2012_val_00049216.JPEG,anemone fish,mobilenet,MR-1,TP,
ILSVRC2012_val_00049216.JPEG,anemone fish,resnet101,MR-1,TP,
ILSVRC2012_val_00049228.JPEG,"bearskin, busby, shako",nasnet_large,MR-1,TP,
ILSVRC2012_val_00049228.JPEG,"bearskin, busby, shako",resnet101,MR-1,TP,
ILSVRC2012_val_00049335.JPEG,"puck, hockey puck",nasnet_large,MR-1,TP,
ILSVRC2012_val_00049357.JPEG,"pay-phone, pay-station",nasnet_large,MR-1,TP,
ILSVRC2012_val_00049419.JPEG,"puck, hockey puck",resnet101,MR-1,TP,
ILSVRC2012_val_00049464.JPEG,potter's wheel,resnet101,MR-1,TP,
ILSVRC2012_val_00049469.JPEG,basketball,resnet101,MR-1,TP,
ILSVRC2012_val_00049497.JPEG,French loaf,mobilenet,MR-1,FP,Existence of Multiple Target Objects
ILSVRC2012_val_00049533.JPEG,volleyball,resnet101,MR-1,TP,
ILSVRC2012_val_00049533.JPEG,volleyball,mobilenet,MR-1,TP,
ILSVRC2012_val_00049555.JPEG,"ear, spike, capitulum",mobilenet,MR-1,TP,
ILSVRC2012_val_00049575.JPEG,"aircraft carrier, carrier, flattop, attack aircraft carrier",mobilenet,MR-1,TP,
ILSVRC2012_val_00049683.JPEG,dumbbell,mobilenet,MR-1,TP,
ILSVRC2012_val_00049713.JPEG,vending machine,nasnet_large,MR-1,TP,
ILSVRC2012_val_00049750.JPEG,"mountain bike, all-terrain bike, off-roader",nasnet_large,MR-1,TP,
ILSVRC2012_val_00049802.JPEG,"black widow, Latrodectus mactans",resnet101,MR-1,TP,
ILSVRC2012_val_00049836.JPEG,soap dispenser,resnet101,MR-1,TP,
ILSVRC2012_val_00049882.JPEG,"bearskin, busby, shako",nasnet_large,MR-1,TP,
ILSVRC2012_val_00049906.JPEG,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",mobilenet,MR-1,FP,Incomplete Removal of the Target Object
ILSVRC2012_val_00049913.JPEG,potter's wheel,nasnet_large,MR-1,TP,
ILSVRC2012_val_00000251.JPEG,"hip, rose hip, rosehip",nasnet_large,MR-2,TP,
ILSVRC2012_val_00000335.JPEG,"pay-phone, pay-station",resnet101,MR-2,TP,
ILSVRC2012_val_00000520.JPEG,marmoset,mobilenet,MR-2,TP,
ILSVRC2012_val_00000545.JPEG,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",mobilenet,MR-2,TP,
ILSVRC2012_val_00000564.JPEG,"cleaver, meat cleaver, chopper",mobilenet,MR-2,TP,
ILSVRC2012_val_00000564.JPEG,"cleaver, meat cleaver, chopper",nasnet_large,MR-2,TP,
ILSVRC2012_val_00000568.JPEG,ski,nasnet_large,MR-2,TP,
ILSVRC2012_val_00000592.JPEG,"American black bear, black bear, Ursus americanus, Euarctos americanus",nasnet_large,MR-2,TP,
ILSVRC2012_val_00000609.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",mobilenet,MR-2,TP,
ILSVRC2012_val_00000663.JPEG,"bobsled, bobsleigh, bob",resnet101,MR-2,TP,
ILSVRC2012_val_00001008.JPEG,torch,mobilenet,MR-2,TP,
ILSVRC2012_val_00001015.JPEG,"ringlet, ringlet butterfly",mobilenet,MR-2,FP,Uncertain
ILSVRC2012_val_00001103.JPEG,"bell cote, bell cot",nasnet_large,MR-2,TP,
ILSVRC2012_val_00001166.JPEG,"swimming trunks, bathing trunks",nasnet_large,MR-2,TP,
ILSVRC2012_val_00001183.JPEG,stethoscope,resnet101,MR-2,TP,
ILSVRC2012_val_00001209.JPEG,nipple,nasnet_large,MR-2,TP,
ILSVRC2012_val_00001284.JPEG,"Tibetan terrier, chrysanthemum dog",mobilenet,MR-2,FP,Uncertain
ILSVRC2012_val_00001410.JPEG,"groom, bridegroom",resnet101,MR-2,TP,
ILSVRC2012_val_00001598.JPEG,"robin, American robin, Turdus migratorius",mobilenet,MR-2,TP,
ILSVRC2012_val_00001621.JPEG,toilet seat,nasnet_large,MR-2,TP,
ILSVRC2012_val_00001680.JPEG,volleyball,mobilenet,MR-2,TP,
ILSVRC2012_val_00001700.JPEG,torch,resnet101,MR-2,TP,
ILSVRC2012_val_00001714.JPEG,"walking stick, walkingstick, stick insect",resnet101,MR-2,TP,
ILSVRC2012_val_00001715.JPEG,sewing machine,mobilenet,MR-2,TP,
ILSVRC2012_val_00001720.JPEG,bulbul,mobilenet,MR-2,TP,
ILSVRC2012_val_00001823.JPEG,"chocolate sauce, chocolate syrup",nasnet_large,MR-2,TP,
ILSVRC2012_val_00001905.JPEG,"rubber eraser, rubber, pencil eraser",mobilenet,MR-2,TP,
ILSVRC2012_val_00001919.JPEG,"pot, flowerpot",resnet101,MR-2,TP,
ILSVRC2012_val_00002006.JPEG,"wild boar, boar, Sus scrofa",mobilenet,MR-2,TP,
ILSVRC2012_val_00002029.JPEG,"wood rabbit, cottontail, cottontail rabbit",resnet101,MR-2,TP,
ILSVRC2012_val_00002030.JPEG,wombat,mobilenet,MR-2,TP,
ILSVRC2012_val_00002058.JPEG,"butcher shop, meat market",nasnet_large,MR-2,TP,
ILSVRC2012_val_00002102.JPEG,turnstile,mobilenet,MR-2,TP,
ILSVRC2012_val_00002133.JPEG,space bar,mobilenet,MR-2,TP,
ILSVRC2012_val_00002332.JPEG,overskirt,nasnet_large,MR-2,TP,
ILSVRC2012_val_00002349.JPEG,soccer ball,mobilenet,MR-2,TP,
ILSVRC2012_val_00002382.JPEG,"bobsled, bobsleigh, bob",nasnet_large,MR-2,TP,
ILSVRC2012_val_00002527.JPEG,"beacon, lighthouse, beacon light, pharos",nasnet_large,MR-2,TP,
ILSVRC2012_val_00002564.JPEG,tape player,nasnet_large,MR-2,TP,
ILSVRC2012_val_00002660.JPEG,"bathing cap, swimming cap",nasnet_large,MR-2,TP,
ILSVRC2012_val_00002750.JPEG,"puck, hockey puck",mobilenet,MR-2,TP,
ILSVRC2012_val_00002765.JPEG,"silky terrier, Sydney silky",resnet101,MR-2,TP,
ILSVRC2012_val_00002775.JPEG,"dining table, board",mobilenet,MR-2,TP,
ILSVRC2012_val_00002809.JPEG,balloon,resnet101,MR-2,TP,
ILSVRC2012_val_00002814.JPEG,stretcher,resnet101,MR-2,FP,Uncertain
ILSVRC2012_val_00002895.JPEG,oxygen mask,mobilenet,MR-2,TP,
ILSVRC2012_val_00002954.JPEG,hay,resnet101,MR-2,TP,
ILSVRC2012_val_00002993.JPEG,head cabbage,resnet101,MR-2,TP,
ILSVRC2012_val_00003004.JPEG,"paddle, boat paddle",nasnet_large,MR-2,TP,
ILSVRC2012_val_00003030.JPEG,bee,mobilenet,MR-2,TP,
ILSVRC2012_val_00003033.JPEG,anemone fish,nasnet_large,MR-2,TP,
ILSVRC2012_val_00003079.JPEG,"switch, electric switch, electrical switch",nasnet_large,MR-2,TP,
ILSVRC2012_val_00003119.JPEG,"crayfish, crawfish, crawdad, crawdaddy",nasnet_large,MR-2,TP,
ILSVRC2012_val_00003138.JPEG,"lipstick, lip rouge",mobilenet,MR-2,TP,
ILSVRC2012_val_00003219.JPEG,"pirate, pirate ship",nasnet_large,MR-2,TP,
ILSVRC2012_val_00003266.JPEG,bottlecap,resnet101,MR-2,TP,
ILSVRC2012_val_00003315.JPEG,"dogsled, dog sled, dog sleigh",nasnet_large,MR-2,TP,
ILSVRC2012_val_00003337.JPEG,"siamang, Hylobates syndactylus, Symphalangus syndactylus",resnet101,MR-2,TP,
ILSVRC2012_val_00003419.JPEG,jellyfish,resnet101,MR-2,TP,
ILSVRC2012_val_00003455.JPEG,digital watch,resnet101,MR-2,TP,
ILSVRC2012_val_00003517.JPEG,"grille, radiator grille",resnet101,MR-2,TP,
ILSVRC2012_val_00003519.JPEG,throne,nasnet_large,MR-2,TP,
ILSVRC2012_val_00003576.JPEG,drumstick,nasnet_large,MR-2,TP,
ILSVRC2012_val_00003578.JPEG,vestment,mobilenet,MR-2,TP,
ILSVRC2012_val_00003634.JPEG,digital watch,mobilenet,MR-2,TP,
ILSVRC2012_val_00003648.JPEG,"bobsled, bobsleigh, bob",resnet101,MR-2,TP,
ILSVRC2012_val_00003648.JPEG,"bobsled, bobsleigh, bob",mobilenet,MR-2,TP,
ILSVRC2012_val_00003658.JPEG,sarong,nasnet_large,MR-2,TP,
ILSVRC2012_val_00003803.JPEG,"balance beam, beam",resnet101,MR-2,TP,
ILSVRC2012_val_00003857.JPEG,"radio telescope, radio reflector",nasnet_large,MR-2,FP,Uncertain
ILSVRC2012_val_00003859.JPEG,hermit crab,mobilenet,MR-2,TP,
ILSVRC2012_val_00003902.JPEG,"hip, rose hip, rosehip",resnet101,MR-2,TP,
ILSVRC2012_val_00004004.JPEG,dung beetle,resnet101,MR-2,TP,
ILSVRC2012_val_00004005.JPEG,"promontory, headland, head, foreland",mobilenet,MR-2,TP,
ILSVRC2012_val_00004048.JPEG,croquet ball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00004071.JPEG,castle,mobilenet,MR-2,TP,
ILSVRC2012_val_00004192.JPEG,Siberian husky,mobilenet,MR-2,TP,
ILSVRC2012_val_00004208.JPEG,Great Pyrenees,nasnet_large,MR-2,TP,
ILSVRC2012_val_00004247.JPEG,"rubber eraser, rubber, pencil eraser",nasnet_large,MR-2,TP,
ILSVRC2012_val_00004440.JPEG,rain barrel,resnet101,MR-2,TP,
ILSVRC2012_val_00004636.JPEG,speedboat,mobilenet,MR-2,TP,
ILSVRC2012_val_00004640.JPEG,"stinkhorn, carrion fungus",nasnet_large,MR-2,TP,
ILSVRC2012_val_00004668.JPEG,"disk brake, disc brake",mobilenet,MR-2,TP,
ILSVRC2012_val_00004694.JPEG,"shield, buckler",resnet101,MR-2,TP,
ILSVRC2012_val_00004842.JPEG,"capuchin, ringtail, Cebus capucinus",resnet101,MR-2,TP,
ILSVRC2012_val_00004964.JPEG,"echidna, spiny anteater, anteater",mobilenet,MR-2,TP,
ILSVRC2012_val_00004980.JPEG,"plane, carpenter's plane, woodworking plane",resnet101,MR-2,TP,
ILSVRC2012_val_00005005.JPEG,"bikini, two-piece",nasnet_large,MR-2,TP,
ILSVRC2012_val_00005057.JPEG,"doormat, welcome mat",resnet101,MR-2,TP,
ILSVRC2012_val_00005100.JPEG,ptarmigan,nasnet_large,MR-2,TP,
ILSVRC2012_val_00005179.JPEG,fountain pen,nasnet_large,MR-2,TP,
ILSVRC2012_val_00005182.JPEG,basketball,mobilenet,MR-2,TP,
ILSVRC2012_val_00005306.JPEG,macaque,mobilenet,MR-2,TP,
ILSVRC2012_val_00005322.JPEG,"grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus",nasnet_large,MR-2,TP,
ILSVRC2012_val_00005360.JPEG,sea lion,mobilenet,MR-2,TP,
ILSVRC2012_val_00005373.JPEG,"plow, plough",resnet101,MR-2,TP,
ILSVRC2012_val_00005391.JPEG,"miniskirt, mini",resnet101,MR-2,FP,Uncertain
ILSVRC2012_val_00005403.JPEG,pickelhaube,mobilenet,MR-2,TP,
ILSVRC2012_val_00005440.JPEG,"electric fan, blower",mobilenet,MR-2,TP,
ILSVRC2012_val_00005441.JPEG,barometer,resnet101,MR-2,TP,
ILSVRC2012_val_00005501.JPEG,dumbbell,nasnet_large,MR-2,TP,
ILSVRC2012_val_00005522.JPEG,snorkel,resnet101,MR-2,TP,
ILSVRC2012_val_00005522.JPEG,snorkel,nasnet_large,MR-2,TP,
ILSVRC2012_val_00005522.JPEG,snorkel,mobilenet,MR-2,TP,
ILSVRC2012_val_00005529.JPEG,sturgeon,mobilenet,MR-2,TP,
ILSVRC2012_val_00005556.JPEG,"organ, pipe organ",nasnet_large,MR-2,TP,
ILSVRC2012_val_00005582.JPEG,hermit crab,mobilenet,MR-2,TP,
ILSVRC2012_val_00005597.JPEG,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",resnet101,MR-2,TP,
ILSVRC2012_val_00005613.JPEG,"kit fox, Vulpes macrotis",resnet101,MR-2,TP,
ILSVRC2012_val_00005787.JPEG,space shuttle,resnet101,MR-2,TP,
ILSVRC2012_val_00005795.JPEG,keeshond,mobilenet,MR-2,TP,
ILSVRC2012_val_00005860.JPEG,tusker,mobilenet,MR-2,TP,
ILSVRC2012_val_00005962.JPEG,trombone,resnet101,MR-2,TP,
ILSVRC2012_val_00005968.JPEG,"dock, dockage, docking facility",resnet101,MR-2,FP,Uncertain
ILSVRC2012_val_00006000.JPEG,"miniskirt, mini",resnet101,MR-2,TP,
ILSVRC2012_val_00006021.JPEG,"horse cart, horse-cart",mobilenet,MR-2,TP,
ILSVRC2012_val_00006040.JPEG,"lakeside, lakeshore",mobilenet,MR-2,FP,Uncertain
ILSVRC2012_val_00006043.JPEG,"chain saw, chainsaw",nasnet_large,MR-2,TP,
ILSVRC2012_val_00006081.JPEG,basketball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00006105.JPEG,"garter snake, grass snake",nasnet_large,MR-2,TP,
ILSVRC2012_val_00006123.JPEG,"jackfruit, jak, jack",mobilenet,MR-2,TP,
ILSVRC2012_val_00006128.JPEG,"bell cote, bell cot",resnet101,MR-2,TP,
ILSVRC2012_val_00006288.JPEG,croquet ball,resnet101,MR-2,TP,
ILSVRC2012_val_00006329.JPEG,menu,nasnet_large,MR-2,TP,
ILSVRC2012_val_00006357.JPEG,pencil sharpener,mobilenet,MR-2,TP,
ILSVRC2012_val_00006387.JPEG,"promontory, headland, head, foreland",resnet101,MR-2,TP,
ILSVRC2012_val_00006468.JPEG,golf ball,mobilenet,MR-2,TP,
ILSVRC2012_val_00006481.JPEG,red wine,mobilenet,MR-2,TP,
ILSVRC2012_val_00006499.JPEG,"redshank, Tringa totanus",mobilenet,MR-2,TP,
ILSVRC2012_val_00006507.JPEG,croquet ball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00006654.JPEG,"horizontal bar, high bar",resnet101,MR-2,TP,
ILSVRC2012_val_00006748.JPEG,fireboat,resnet101,MR-2,TP,
ILSVRC2012_val_00006823.JPEG,"long-horned beetle, longicorn, longicorn beetle",mobilenet,MR-2,TP,
ILSVRC2012_val_00006833.JPEG,"rock beauty, Holocanthus tricolor",nasnet_large,MR-2,TP,
ILSVRC2012_val_00006889.JPEG,crutch,nasnet_large,MR-2,TP,
ILSVRC2012_val_00006897.JPEG,croquet ball,resnet101,MR-2,TP,
ILSVRC2012_val_00006904.JPEG,"maillot, tank suit",resnet101,MR-2,TP,
ILSVRC2012_val_00006976.JPEG,pole,nasnet_large,MR-2,TP,
ILSVRC2012_val_00007144.JPEG,vault,mobilenet,MR-2,TP,
ILSVRC2012_val_00007191.JPEG,"suit, suit of clothes",resnet101,MR-2,TP,
ILSVRC2012_val_00007308.JPEG,baseball,resnet101,MR-2,TP,
ILSVRC2012_val_00007308.JPEG,baseball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00007308.JPEG,baseball,mobilenet,MR-2,TP,
ILSVRC2012_val_00007319.JPEG,bull mastiff,nasnet_large,MR-2,TP,
ILSVRC2012_val_00007351.JPEG,"pirate, pirate ship",nasnet_large,MR-2,TP,
ILSVRC2012_val_00007352.JPEG,park bench,nasnet_large,MR-2,TP,
ILSVRC2012_val_00007352.JPEG,park bench,mobilenet,MR-2,TP,
ILSVRC2012_val_00007408.JPEG,pole,mobilenet,MR-2,TP,
ILSVRC2012_val_00007412.JPEG,"corkscrew, bottle screw",nasnet_large,MR-2,TP,
ILSVRC2012_val_00007427.JPEG,"cornet, horn, trumpet, trump",resnet101,MR-2,TP,
ILSVRC2012_val_00007464.JPEG,hair spray,mobilenet,MR-2,TP,
ILSVRC2012_val_00007550.JPEG,pier,resnet101,MR-2,TP,
ILSVRC2012_val_00007573.JPEG,oil filter,mobilenet,MR-2,TP,
ILSVRC2012_val_00007574.JPEG,"tree frog, tree-frog",mobilenet,MR-2,TP,
ILSVRC2012_val_00007665.JPEG,volleyball,resnet101,MR-2,TP,
ILSVRC2012_val_00007665.JPEG,volleyball,nasnet_large,MR-2,TP,
ILSVRC2012_val_00007681.JPEG,armadillo,mobilenet,MR-2,TP,
ILSVRC2012_val_00007694.JPEG,oxygen mask,nasnet_large,MR-2,TP,
ILSVRC2012_val_00007747.JPEG,abacus,resnet101,MR-2,TP,
ILSVRC2012_val_00007748.JPEG,"cucumber, cuke",mobilenet,MR-2,TP,
ILSVRC2012_val_00008034.JPEG,"promontory, headland, head, foreland",resnet101,MR-2,TP,
ILSVRC2012_val_00008034.JPEG,"promontory, headland, head, foreland",mobilenet,MR-2,TP,
ILSVRC2012_val_00008078.JPEG,obelisk,nasnet_large,MR-2,TP,
ILSVRC2012_val_00008080.JPEG,speedboat,mobilenet,MR-2,TP,
ILSVRC2012_val_00008292.JPEG,airliner,mobilenet,MR-2,TP,
ILSVRC2012_val_00008306.JPEG,"sunglasses, dark glasses, shades",nasnet_large,MR-2,TP,
ILSVRC2012_val_00008371.JPEG,plate rack,resnet101,MR-2,TP,
ILSVRC2012_val_00008378.JPEG,"brassiere, bra, bandeau",mobilenet,MR-2,TP,
